Date,target_10,nb_races
2021-01-06,26.056599999999996,7.0
2021-01-07,22.431799999999996,11.0
2021-01-08,17.900799999999997,16.0
2021-01-09,14.275999999999996,20.0
2021-01-13,12.463599999999996,22.0
2021-01-14,17.526399999999995,28.0
2021-01-15,12.995399999999997,33.0
2021-01-16,9.370599999999996,37.0
2021-01-20,5.745799999999996,41.0
2021-01-21,7.027199999999995,44.0
2021-01-22,3.402399999999995,48.0
2021-01-23,0.6837999999999953,51.0
2021-01-27,-0.2224000000000047,52.0
2021-01-28,-2.353400000000005,57.0
2021-01-29,10.709399999999992,63.0
2021-01-30,14.196999999999992,65.0
2021-02-03,10.572199999999992,69.0
2021-02-04,9.347399999999991,73.0
2021-02-05,4.816399999999992,78.0
2021-02-06,2.097799999999992,81.0
2021-02-11,7.679199999999991,84.0
2021-02-12,2.241999999999991,90.0
2021-02-13,3.3171999999999913,94.0
2021-02-17,-1.2138000000000084,99.0
2021-02-20,-3.026200000000008,101.0
2021-02-24,-8.463400000000007,107.0
2021-02-25,-7.588200000000008,111.0
2021-02-26,-4.019200000000007,116.0
2021-02-27,-7.644000000000007,120.0
2021-03-03,6.824999999999994,125.0
2021-03-04,5.7001999999999935,129.0
2021-03-05,13.281599999999994,132.0
2021-03-06,14.950599999999994,137.0
2021-03-10,15.725799999999994,141.0
2021-03-11,13.088599999999992,147.0
2021-03-12,11.276199999999992,149.0
2021-03-13,11.051399999999992,153.0
2021-03-17,7.426599999999992,157.0
2021-03-18,4.707999999999991,160.0
2021-03-19,6.295599999999991,162.0
2021-03-20,7.176999999999992,165.0
2021-03-24,5.839799999999991,171.0
2021-03-25,13.621199999999991,174.0
2021-03-26,10.90259999999999,177.0
2021-03-27,9.77159999999999,182.0
2021-03-31,11.140599999999992,187.0
2021-04-01,20.509599999999992,192.0
2021-04-02,19.603399999999993,193.0
2021-04-07,16.884799999999995,196.0
2021-04-08,22.972399999999993,198.0
2021-04-09,22.066199999999995,199.0
2021-04-10,28.647599999999997,202.0
2021-04-14,24.1166,207.0
